datetime,username,tweet,tweet_cleaned
2022-10-24 08:44:08+00:00,about_ftp,"Klo pake KUHP lama plus UU TPKS, anak2 bisa diajak check in atas dasar konsen soalnya sama circle predator mereka 🤡🤭",klo pake kuhp lama plus uu tpks  anak  bisa diajak check in atas dasar konsen soalnya sama circle predator mereka   
2022-10-24 06:16:31+00:00,jurnalperempuan,"Terbaru di Warta Feminis! Warta mengenai pemaparan riset dari INFID (@infid_ID) mengenai UU TPKS; 
Dukungan Masyarakat dan Kerja Sama Seluruh Pihak: Solusi Implementasi UU TPKS yang Efektif
https://t.co/RkUQKAvWUi https://t.co/wbrNOY4Ye3",terbaru di warta feminis  warta mengenai pemaparan riset dari infid    mengenai uu tpks   dukungan masyarakat dan kerja sama seluruh pihak  solusi implementasi uu tpks yang efektif  
2022-10-23 10:13:26+00:00,mediaindonesia,"Dengan merujuk pada UU TPKS, maka mulai dari pemeriksaan di kepolisian hingga nanti di pengadilan, korban berhak atas pendampingan oleh pendamping. Korban juga berhak mendapatkan restitusi dan layanan pemulihan.  https://t.co/DZBsVWzpjq",dengan merujuk pada uu tpks  maka mulai dari pemeriksaan di kepolisian hingga nanti di pengadilan  korban berhak atas pendampingan oleh pendamping  korban juga berhak mendapatkan restitusi dan layanan pemulihan   
2022-10-22 18:06:50+00:00,ichyichh,"@bondan_sa @ikeepmyself @hahahihi__99 @kewpiwmayooo @Alf29Revryand @sodaqueee screenshotan lo aja ga keseluruhan anjing, baca UU TPKS bego, malah screenshot google dari luar doang.",  screenshotan lo aja ga keseluruhan anjing  baca uu tpks bego  malah screenshot google dari luar doang 
2022-10-22 17:51:20+00:00,jorgianaaa,"@menghanyurkan @ataniwarus dalam konteks KS, pake uutpks sekarang. lex speciali. jadi sebenernya gak ada hubungannya antara pasal di rkuhp ini sama kasus KS. lagipula keterangan saksi gaboleh dari lingkungan keluarga-semenda si terdakwa, kan?",  dalam konteks ks  pake uutpks sekarang  lex speciali  jadi sebenernya gak ada hubungannya antara pasal di rkuhp ini sama kasus ks  lagipula keterangan saksi gaboleh dari lingkungan keluarga semenda si terdakwa  kan 
2022-10-22 13:28:50+00:00,Arief_2792,"@C4kDeep_ Untung aja udh ada UU TPKS, bisa dijerat lgsg tuh. Tambah lagi Permendikbud 30 tahun 2021 sm yg terbaru Permenag 73 tahun 2022", untung aja udh ada uu tpks  bisa dijerat lgsg tuh  tambah lagi permendikbud    tahun      sm yg terbaru permenag    tahun     
2022-10-22 12:12:29+00:00,Kulurovski,@Cutafifahh @convomfs Call cat bisa dituntut dg UU TPKS,  call cat bisa dituntut dg uu tpks
2022-10-22 05:05:54+00:00,abigailimuriaa,"Jujur rada bingung kenapa Permen PPKS Kemenag sepi banget, both kritik &amp; hype. Padahal pas Permen PPKS Kemendikbudristek wkt itu ruame bangettt, dan ini isinya mirip bgt. 

Apa gara2 kurang digoreng kontroversi ya? Atau energi udh abis kekuras di UU TPKS? Interesting bgt",jujur rada bingung kenapa permen ppks kemenag sepi banget  both kritik  amp  hype  padahal pas permen ppks kemendikbudristek wkt itu ruame bangett  dan ini isinya mirip bgt    apa gara  kurang digoreng kontroversi ya  atau energi udh abis kekuras di uu tpks  interesting bgt
2022-10-22 01:43:48+00:00,KomnasPerempuan,"Dalam rangka mewujudkan pembangungan hukum pidana nasional yang berorientasi pada perlindungan perempuan dan penghapusan kekerasan terhadap perempuan melalui RKUHP, Komnas Perempuan mengajak kamu hadir di Twitter Spaces ""Gender Based Violence &amp; Sinkronisasi RKUHP dengan UU TPKS"" https://t.co/LzrJBdO5Wr",dalam rangka mewujudkan pembangungan hukum pidana nasional yang berorientasi pada perlindungan perempuan dan penghapusan kekerasan terhadap perempuan melalui rkuhp  komnas perempuan mengajak kamu hadir di twitter spaces  gender based violence  amp  sinkronisasi rkuhp dengan uu tpks  
2022-10-21 19:17:04+00:00,sukardin76,"Predator Anak di Tangsel, Dosen Hukum Pidana: Penyidik Perhatikan UU TPKS https://t.co/zgsoLAyhha",predator anak di tangsel  dosen hukum pidana  penyidik perhatikan uu tpks 
2022-10-21 16:47:42+00:00,sukardi22121625,"Predator Anak di Tangsel, Dosen Hukum Pidana: Penyidik Perhatikan UU TPKS https://t.co/jtfOAOxrF3",predator anak di tangsel  dosen hukum pidana  penyidik perhatikan uu tpks 
2022-10-21 11:09:39+00:00,CakraWikara,"Lalu, gimana ya supaya kita bisa memiliki perspektif korban? 
Nah, kamu bisa menerapkan langkah-langkah berikut, ya! 

#UUTPKS #PerspektifKorban https://t.co/Gvrzl8PPg3",lalu  gimana ya supaya kita bisa memiliki perspektif korban   nah  kamu bisa menerapkan langkah langkah berikut  ya      
2022-10-21 11:08:25+00:00,CakraWikara,"Kira-kira, contoh keberpihakan korban di dalam UU TPKS itu apa saja ya? 
Yuk simak beberapa ketentuan berikut. https://t.co/MoBn4T7X3Z",kira kira  contoh keberpihakan korban di dalam uu tpks itu apa saja ya   yuk simak beberapa ketentuan berikut  
2022-10-21 11:03:16+00:00,CakraWikara,"Kamu pernah denger nggak soal perspektif korban? Nah, di dalam UU TPKS ini perspektif korban terus ditekankan dalam setiap upaya pencegahan, penanganan, pelindungan, hingga pemulihan korban kekerasan seksual. 
Perspektif korban itu apa, sih? Yuk simak #LembarFaktaCWI berikut ya! https://t.co/vYdHYGWbf9",kamu pernah denger nggak soal perspektif korban  nah  di dalam uu tpks ini perspektif korban terus ditekankan dalam setiap upaya pencegahan  penanganan  pelindungan  hingga pemulihan korban kekerasan seksual   perspektif korban itu apa  sih  yuk simak  berikut ya  
2022-10-21 10:04:23+00:00,PlanIndonesia,"""Kita sudah ada UUTPKS ini akan jadi penting kalian semua ikut mengambil peran mensosialisasikan di lingkungan sekitar"" - Bunda Bintang Puspayoga

#KelasInspiratifBersamaMenteriPPPA
#SehariJadiMenteriPPPA", kita sudah ada uutpks ini akan jadi penting kalian semua ikut mengambil peran mensosialisasikan di lingkungan sekitar    bunda bintang puspayoga   
2022-10-20 14:07:40+00:00,journoliberta,"Seminar Nasional PERAK 2022 oleh HMPS Kessos mengajak para mahasiswa untuk meninjau implementasi UU TPKS sebagai tonggak hukum kekerasan seksual di Indonesia. Dengan Menghadirkan narasumber ahli IPSPI dan LBH APIK, UU TPKS dibahas secara mendalam dari segi fungsionalnya. https://t.co/LWeWpVS9HT",seminar nasional perak      oleh hmps kessos mengajak para mahasiswa untuk meninjau implementasi uu tpks sebagai tonggak hukum kekerasan seksual di indonesia  dengan menghadirkan narasumber ahli ipspi dan lbh apik  uu tpks dibahas secara mendalam dari segi fungsionalnya  
2022-10-20 00:36:59+00:00,AriPkb1,Bersholawat bersama emak emak para pejuang UU TPKS https://t.co/cv0DFvhLnA,bersholawat bersama emak emak para pejuang uu tpks 
2022-10-19 23:53:54+00:00,Kurnia_arif,@detikcom UU TPKS udah bisa si pakai buat kasus ini kan..., uu tpks udah bisa si pakai buat kasus ini kan  
2022-10-19 13:27:40+00:00,unstableshitt,"@mfatahilahakbar Antara yakin dan ga, soalnya UU TPKS kemarin aja belum keliatan manfaatnya.", antara yakin dan ga  soalnya uu tpks kemarin aja belum keliatan manfaatnya 
2022-10-19 02:05:21+00:00,ijrs_official,"Yuk, kita diskusikan bersama hasil riset utk masa depan UU TPKS! Tentu partisipasi aktifmu sangat berarti.

📍Hotel Royal Kuningan 
📅Rabu, 19 Oktober 2022 
⏰15.30 - 17.30 WIB

link regis: https://t.co/LXbVJfjl2d

#konferensiham2022 #konferensikabkotaham
#kabupatenkotaham https://t.co/zva4NryV2P",yuk  kita diskusikan bersama hasil riset utk masa depan uu tpks  tentu partisipasi aktifmu sangat berarti    hotel royal kuningan   rabu     oktober                      wib  link regis       
2022-10-19 00:53:36+00:00,Kurnia_arif,@arjasungirl @meenoyhmm @asumsico berarti peraturan ini emang turunan UU TPKS...bagus lah,  berarti peraturan ini emang turunan uu tpks  bagus lah
2022-10-19 00:47:27+00:00,infid_ID,"Guys, dlm rangka Konferensi Pengarusutamaan Kabupaten/Kota HAM 2022, akan ada tiga sesi yang INFID gawangi nih. Salah satunya, Policy Dialogue: Membahas Dua Hasil Riset untuk Masa Depan UU TPKS. Yuk join!
Hotel Royal Kuningan 
Rabu, 19 Oktober 2022 
15.30 - 17.30 WIB
* utk umum https://t.co/7WrXvu48yR",guys  dlm rangka konferensi pengarusutamaan kabupaten kota ham       akan ada tiga sesi yang infid gawangi nih  salah satunya  policy dialogue  membahas dua hasil riset untuk masa depan uu tpks  yuk join  hotel royal kuningan  rabu     oktober                     wib   utk umum 
2022-10-19 00:33:58+00:00,arjasungirl,@Kurnia_arif @meenoyhmm @asumsico UU TPKS sdh disahkan dr lama mas...,  uu tpks sdh disahkan dr lama mas  
2022-10-18 16:32:52+00:00,justurgurlhmm,"atasan gue juga ikutan nimbrung, lebih tepatnya beliau pemicunya akhirnya gue ancem pakai UU TPKS. aatasan gue ngomong ""ya wajar cowo"" 
ya gue tau tapi menurut gue gaadil semua hal negatif itu ketika cowo yg ngelakuin selalu dibilang ""WAJAR COWO"" kalau cewe pasti auto dpt hujatan",atasan gue juga ikutan nimbrung  lebih tepatnya beliau pemicunya akhirnya gue ancem pakai uu tpks  aatasan gue ngomong  ya wajar cowo   ya gue tau tapi menurut gue gaadil semua hal negatif itu ketika cowo yg ngelakuin selalu dibilang  wajar cowo  kalau cewe pasti auto dpt hujatan
2022-10-18 14:48:01+00:00,cutinttan__,"@JaKebayoran2001 @jkt_siamonoi saya juga sedang mengalami nya, sudah melapor tapi pelaku tidak dipenjara malah pacar saya yang dipenjara, karna pacar saya memukul pelaku yang hanya luka kecil pada dahi !! dikota saya tidak berlaku UU TPKS!!",  saya juga sedang mengalami nya  sudah melapor tapi pelaku tidak dipenjara malah pacar saya yang dipenjara  karna pacar saya memukul pelaku yang hanya luka kecil pada dahi    dikota saya tidak berlaku uu tpks  
2022-10-18 12:28:24+00:00,ruliemaulana,"Rame amat.

Permenag ini padahal jauh lebih baik dibanding Permendikbudristek yang berantakan dan belum juga direvisi meski tebar janji.

Ada dasarnya. UU TPKS.

Kalau ada tambahan interpretasi lebih jauh ya karena Pasal 5 UU TPKS memang pasal karet.",rame amat   permenag ini padahal jauh lebih baik dibanding permendikbudristek yang berantakan dan belum juga direvisi meski tebar janji   ada dasarnya  uu tpks   kalau ada tambahan interpretasi lebih jauh ya karena pasal   uu tpks memang pasal karet 
2022-10-18 11:24:45+00:00,Arief_2792,@AnsyariNasrull2 @geloraco Permenag PPKS 73 tahun 2022 + Permendikbud PPKS 30 tahun 2021 + UU TPKS. Kolaborasi yang apik untuk memerangi kekerasan seksual. Karena kekerasan seksual adalah kemaksiatan yang nyata,  permenag ppks    tahun        permendikbud ppks    tahun        uu tpks  kolaborasi yang apik untuk memerangi kekerasan seksual  karena kekerasan seksual adalah kemaksiatan yang nyata
2022-10-18 11:24:19+00:00,Arief_2792,@DamaiHariLubis @geloraco Permenag PPKS 73 tahun 2022 + Permendikbud PPKS 30 tahun 2021 + UU TPKS. Kolaborasi yang apik untuk memerangi kekerasan seksual. Karena kekerasan seksual adalah kemaksiatan yang nyata,  permenag ppks    tahun        permendikbud ppks    tahun        uu tpks  kolaborasi yang apik untuk memerangi kekerasan seksual  karena kekerasan seksual adalah kemaksiatan yang nyata
2022-10-18 11:21:56+00:00,Kurnia_arif,"@meenoyhmm @asumsico Untung ku dah ga sekolah kak..😊

Kita lihat aja UU TPKS , krn dah hilang nih infony..udah di sahkan pemerintah atau blm tuh..

Eh apa aturan ini turunan TPKS ya..ga tau lah",  untung ku dah ga sekolah kak     kita lihat aja uu tpks   krn dah hilang nih infony  udah di sahkan pemerintah atau blm tuh    eh apa aturan ini turunan tpks ya  ga tau lah
2022-10-18 11:21:38+00:00,Arief_2792,@mardiasih Mantap dah. Permendikbud PPKS + Permenag PPKS + UU TPKS. Kolaborasi yang apik untuk memerangi kekerasan seksual!, mantap dah  permendikbud ppks   permenag ppks   uu tpks  kolaborasi yang apik untuk memerangi kekerasan seksual 
2022-10-18 10:52:59+00:00,Muhadjir_M,"@addfiq @Campaign_ID PMA in sebagai penjabaran dari pengesahan Undang-Undang Tindak Pidana Kekerasan Seksual (UU TPKS) 12 April 2022, khusus dilingkungan @Kemenag_RI 

Dan rule of the game-nya masih dalam koridor perundangan yang ada.",  pma in sebagai penjabaran dari pengesahan undang undang tindak pidana kekerasan seksual  uu tpks     april       khusus dilingkungan    dan rule of the game nya masih dalam koridor perundangan yang ada 
2022-10-18 10:42:30+00:00,Tigorobert,Di UU TPKS sendiri pelecahan seksual secara non fisik maupun fisik masuk kategori kekerasan seksual.,di uu tpks sendiri pelecahan seksual secara non fisik maupun fisik masuk kategori kekerasan seksual 
2022-10-18 10:15:45+00:00,Petrich83631730,"@JHaduw @yourescapeway @tanyakanrl Berarti masuknya ke uu tpks, ada aturannya disana. Hal ini termasuk catcalling, dan emang layak dilarang",  berarti masuknya ke uu tpks  ada aturannya disana  hal ini termasuk catcalling  dan emang layak dilarang
2022-10-18 08:28:42+00:00,mingspeare,btw hal itu kan udh masuk ke uu tpks kann yaa. kok masih pada kaget dah,btw hal itu kan udh masuk ke uu tpks kann yaa  kok masih pada kaget dah
2022-10-18 05:02:45+00:00,sonaintan,"halo pulici? kok bisa kalah sama pelaku? UU TPKS ada lho, apa kalian belum belajar? heran banget malah disuruh berdamai, lagian kok bisa-bisanya kasus kayak gini endingnya damai? mahasiswinya harus lapor ke UPT PPA nih biar didampingin pelaporan lagi 😠",halo pulici  kok bisa kalah sama pelaku  uu tpks ada lho  apa kalian belum belajar  heran banget malah disuruh berdamai  lagian kok bisa bisanya kasus kayak gini endingnya damai  mahasiswinya harus lapor ke upt ppa nih biar didampingin pelaporan lagi  
2022-10-17 22:44:52+00:00,romanov04883388,@lauwpase_nina Kenapa UU ITE? Kita udh punya UU TPKS sayang ga dipake, kenapa uu ite  kita udh punya uu tpks sayang ga dipake
2022-10-17 18:24:16+00:00,ifiregress,forensic psychology is NOT justifying criminal behavior dipshit 😭 its a whole ass branch with many different theories and mazhab. klen tau itu uu tpks bagian pemulihan korban dan rehabilitasi pelaku knp susah di indo?? kekurangan forensik psikolog!!,forensic psychology is not justifying criminal behavior dipshit   its a whole ass branch with many different theories and mazhab  klen tau itu uu tpks bagian pemulihan korban dan rehabilitasi pelaku knp susah di indo   kekurangan forensik psikolog  
2022-10-17 15:21:21+00:00,Arief_2792,"@vonnycornellya_ Tentang kekerasan seksual &amp; kesetaraan gender, kek Permendikbud 30 tahun 2021, Permenag 73 tahun 2022, UU TPKS, RUU KKG (keadilan kesetaraan gender)", tentang kekerasan seksual  amp  kesetaraan gender  kek permendikbud    tahun       permenag    tahun       uu tpks  ruu kkg  keadilan kesetaraan gender 
2022-10-17 13:02:57+00:00,urlovelywaifu,sebenernya ini udah lama. wkwk coba aja liat pasal UU TPKS Pasal 5 &amp; Pasal 6,sebenernya ini udah lama  wkwk coba aja liat pasal uu tpks pasal    amp  pasal  
2022-10-16 02:08:10+00:00,Saoraya,"@LAURENIETZSCHE OMG, itu termasuk pelecehan seksual non fisik. Kalo ada yg ngomong gitu blgn bisa kenal Pasal 5 UU TPKS, dengan hukuman mak 9 bln penjara. Aku dulu waktu remaja krn payudara besar suka diiseingin secara verbal, dan selalu mengingat pasal² supaya yg gangguin jadi aware.", omg  itu termasuk pelecehan seksual non fisik  kalo ada yg ngomong gitu blgn bisa kenal pasal   uu tpks  dengan hukuman mak   bln penjara  aku dulu waktu remaja krn payudara besar suka diiseingin secara verbal  dan selalu mengingat pasal  supaya yg gangguin jadi aware 
2022-10-15 11:22:41+00:00,Hendrikorachman,"Aku kurang mengerti kasus rizki billar dg lesti. Orang sdh bonyok meski damai dlm UU TPKS tetap diproses hukum krn delik biasa. Apa yg disampaikan Baim wong benar dg konten prank ke @DivHumas_Polri pk @ListyoSigitP 
Cc @mohmahfudmd @KejaksaanRI @ST_Burhanuddin @DPR_RI @zoelfick",aku kurang mengerti kasus rizki billar dg lesti  orang sdh bonyok meski damai dlm uu tpks tetap diproses hukum krn delik biasa  apa yg disampaikan baim wong benar dg konten prank ke  pk   cc  
2022-10-15 07:36:51+00:00,superradioid,"Reses, Agatha Bangun Kesadaran Warga Lewat Sosialisasi UU TPKS #agatharetnosari #AnggotaKomisiBDPRDProvinsiJawaTimur #BangunKesadaranWarga #KDRT #pelecehanseksual #Reses #SosialisasiUUTPKS

https://t.co/RGJM3h4wag https://t.co/vO2nU0e20f",reses  agatha bangun kesadaran warga lewat sosialisasi uu tpks     
2022-10-14 17:31:58+00:00,nabscenter,"Dear kamu, pelecehan seksual non fisik termasuk dalam UU TPKS Pasal 4 loh",dear kamu  pelecehan seksual non fisik termasuk dalam uu tpks pasal   loh
2022-10-14 12:45:23+00:00,MediaAcehOnline,"Dukun “Pesulap Hijau” Ditahan Polisi, LBH Banda Aceh: Penyidik Tak Jerat Tersangka Dengan UU TPKS

https://t.co/ODbk1Ih8sn",dukun  pesulap hijau  ditahan polisi  lbh banda aceh  penyidik tak jerat tersangka dengan uu tpks  
2022-10-13 14:27:31+00:00,g0dMei,"@oddsviana Kak, gebrak aja sambil tunjukkan pasal2 di UU TPKS yg udah jelas bisa jeratkan pelaku kekerasan seksual.

Polisi goblok emang!", kak  gebrak aja sambil tunjukkan pasal  di uu tpks yg udah jelas bisa jeratkan pelaku kekerasan seksual   polisi goblok emang 
2022-10-13 13:47:34+00:00,ZamzamHolfinur,@ndagels Kalo kyk gini kena UU TPKS gak yaa? 🤔😅😄, kalo kyk gini kena uu tpks gak yaa     
2022-10-12 10:28:44+00:00,kpp_pa,"Yuk, baca selengkapnya pada infografis. Share juga ke teman-temanmu ya..

#UUTPKS https://t.co/IG3Ifr35qZ",yuk  baca selengkapnya pada infografis  share juga ke teman temanmu ya     
2022-10-12 10:28:42+00:00,kpp_pa,"Hadirnya UU TPKS memungkinkan para pelaku perekaman bermuatan seksual untuk dapat dikenai pidana.

#UUTPKS https://t.co/suPJZV1nvT",hadirnya uu tpks memungkinkan para pelaku perekaman bermuatan seksual untuk dapat dikenai pidana    
2022-10-12 10:28:40+00:00,kpp_pa,"Sahabat Perempuan dan Anak, Undang-Undang Tindak Pindana Kekerasan Seksual (UU TPKS) memuat aturan tentang berbagai upaya perlindungan dari berbagai bentuk kekerasan seksual. Termasuk kekerasan seksual di ranah digital.

#PerempuanBerdaya
#AnakTerlindungi
#IndonesiaMaju
#UUTPKS https://t.co/R1h1CzNXtM",sahabat perempuan dan anak  undang undang tindak pindana kekerasan seksual  uu tpks  memuat aturan tentang berbagai upaya perlindungan dari berbagai bentuk kekerasan seksual  termasuk kekerasan seksual di ranah digital       
2022-10-12 01:00:30+00:00,2ndonesia,@SNKblahblahblah @SynchronizeFest Jangan di keluarkan disini nama pelaku dan bukti kejahatan. UU ite bekerja lebih cepat dari UU TPKS soalnya.,  jangan di keluarkan disini nama pelaku dan bukti kejahatan  uu ite bekerja lebih cepat dari uu tpks soalnya 
